autonumber,PeriodID,County,SPLocation,SPNo,Date,SampleTime,enterococcus,fecalColiform,PoorResults,advisory,WaterQuality,CollectionTime,Collector,AirTemp,WaterTemp,Weather,RainFall24h,RainFall3d,RainLastWeek,TidalConditionsA,TidalConditionsB,CurrentDirectionA,CurrentDirectionB,CurrentStrength,CommentField,Resample,Updated,enterococcus_code,fecalColiform_code,ec_GeoMean,ec_GeoMean_Code,SPID,Value_Qual,Batch_ID,Analysis_date,Analysis_Time,Lab_ID,Value_Qual_FC,Batch_ID_FC,Analysis_date_FC,Analysis_Time_FC,MDL_EC,MDL_FC,uql,uql_fc,,
114883,364,Sarasota,LIDO CASINO BEACH,4,7/14/2008,9:45,84,210,FALSE,FALSE,,,ROSENOW,87,87,2,0,0.31,1.12,3,1,,2,2,,,,Moderate,Moderate,9.93,Good,265,,7/14/08,7/14/2008,13:20,E84167,,7/14/2008,7/14/2008,13:20,,,,,,
115086,365,Sarasota,LIDO CASINO BEACH,4,7/21/2008,12:03,3,9,FALSE,FALSE,,,KING,87,86,1,0,0,1.6,3,3,,3,3,,,,Good,Good,9.38,Good,265,U,7/21/08,7/21/2008,14:05,E84167,U,7/21/2008,7/21/2008,14:05,,,,,,
115576,366,Sarasota,LIDO CASINO BEACH,4,7/28/2008,10:50,3,9,FALSE,FALSE,,,KING,82,87,2,0,0,0.08,3,1,,1,3,,,,Good,Good,9.38,Good,265,U,7/28/08,7/28/2008,13:50,E84167,U,7/28/2008,7/28/2008,13:50,,,,,,
115774,367,Sarasota,LIDO CASINO BEACH,4,8/4/2008,9:50,3,9,FALSE,FALSE,,,ROSENOW,90,89,1,0.05,0.05,0.63,3,3,,1,2,,,,Good,Good,5.84,Good,265,U,8/4/08,8/4/2008,14:10,E84167,U,8/4/2008,8/4/2008,14:10,,,,,,
116163,368,Sarasota,LIDO CASINO BEACH,4,8/11/2008,9:50,4,9,FALSE,FALSE,,,ROSENOW,87,87,1,0,0.48,0.98,3,1,,1,2,,,,Good,Good,6.19,Good,265,,8/11/08,8/11/2008,14:20,E84167,U,8/11/2008,8/11/2008,14:20,,,,,,
116317,369,Sarasota,LIDO CASINO BEACH,4,8/18/2008,9:40,3,9,FALSE,FALSE,,,ROSENOW,88,86,1,0,0.56,1.54,3,3,,1,3,,,,Good,Good,3.18,Good,265,U,8/18/08,8/18/2008,14:50,E84167,U,8/18/2008,8/18/2008,14:50,,,,,,
116753,370,Sarasota,LIDO CASINO BEACH,4,8/25/2008,10:45,3,9,FALSE,FALSE,,,KING,83,84,1,0.19,0.86,0.97,3,3,,2,3,,,,Good,Good,3.18,Good,265,U,8/25/08,8/25/2008,14:15,E84167,U,8/25/2008,8/25/2008,14:15,,,,,,
117065,371,Sarasota,LIDO CASINO BEACH,4,9/2/2008,9:55,3,9,FALSE,FALSE,,,ROSENOW,88,86,2,0.01,0.49,0.78,1,1,,1,2,,,,Good,Good,3.18,Good,265,U,9/2/08,9/2/2008,14:50,E84167,U,9/2/2008,9/2/2008,14:50,,,,,,
117278,372,Sarasota,LIDO CASINO BEACH,4,9/8/2008,9:40,8,9,FALSE,FALSE,,,ROSENOW,86,86,2,0,0,0,1,2,,1,3,,,,Good,Good,3.87,Good,265,,9/8/08,9/8/2008,14:30,E84167,U,9/8/2008,9/8/2008,14:30,,,,,,
117739,373,Sarasota,LIDO CASINO BEACH,4,9/15/2008,9:45,3,10,FALSE,FALSE,,,ROSENOW,86,86,1,0,0,2.61,2,2,,2,3,,,,Good,Good,3.65,Good,265,U,9/15/08,9/15/2008,15:00,E84167,,9/15/2008,9/15/2008,15:00,,,,,,
117953,374,Sarasota,LIDO CASINO BEACH,4,9/22/2008,10:00,3,9,FALSE,FALSE,,,ROSENOW,88,86,1,0,0,0,1,2,,1,3,,,,Good,Good,3.65,Good,265,U,9/22/08,9/22/2008,14:45,E84167,U,9/22/2008,9/22/2008,14:45,,,,,,
118208,375,Sarasota,LIDO CASINO BEACH,4,9/29/2008,9:45,3,10,FALSE,FALSE,,,ROSENOW,82,86,2,0,0,0.77,2,2,,1,3,,,,Good,Good,3.65,Good,265,U,9/29/08,9/29/2008,14:15,E84167,,9/29/2008,9/29/2008,14:15,,,,,,
118486,376,Sarasota,LIDO CASINO BEACH,4,10/6/2008,9:40,3,10,FALSE,FALSE,,,ROSENOW,85,80,2,0.01,0.01,0.46,1,2,,1,3,,,,Good,Good,3.65,Good,265,U,10/6/08,10/6/2008,14:45,E84167,,10/6/2008,10/6/2008,14:45,,,,,,
118843,377,Sarasota,LIDO CASINO BEACH,4,10/13/2008,9:50,4,9,FALSE,FALSE,,,ROSENOW,85,83,2,0,0,0.7,2,1,,1,3,,,,Good,Good,3.18,Good,265,,10/13/08,10/13/2008,15:15,E84167,U,10/13/2008,10/13/2008,15:15,,,,,,
119252,378,Sarasota,LIDO CASINO BEACH,4,10/20/2008,9:40,3,9,FALSE,FALSE,,,ROSENOW,77,79,2,0,0,0.09,3,1,,2,3,,,,Good,Good,3.18,Good,265,U,10/20/08,10/20/2008,13:30,E84167,U,10/20/2008,10/20/2008,13:30,,,,,,
119486,379,Sarasota,LIDO CASINO BEACH,4,10/27/2008,10:57,3,9,FALSE,FALSE,,,ROSENOW,79,73,1,0,0.68,0.8,1,3,,1,2,,,,Good,Good,3.18,Good,265,U,10/28/08,10/28/2008,13:45,E84167,U,10/28/2008,10/28/2008,13:45,,,,,,
119916,380,Sarasota,LIDO CASINO BEACH,4,11/3/2008,9:45,3,9,FALSE,FALSE,,,ROSENOW,80,71,1,0,0,0,3,3,,2,3,,,,Good,Good,3.18,Good,265,U,11/3/08,11/3/2008,14:05,E84167,U,11/3/2008,11/3/2008,14:05,,,,,,
120098,381,Sarasota,LIDO CASINO BEACH,4,11/10/2008,9:50,3,9,FALSE,FALSE,,,ROSENOW,75,68,1,0,0,0,3,1,,2,3,,,,Good,Good,3.18,Good,265,U,11/10/08,11/10/2008,15:00,E84167,U,11/10/2008,11/10/2008,15:00,,,,,,
120385,382,Sarasota,LIDO CASINO BEACH,4,11/17/2008,9:45,3,9,FALSE,FALSE,,,ROSENOW,65,68,1,0,0.24,0.24,3,3,,2,3,,,,Good,Good,3,Good,265,U,11/17/08,11/17/2008,14:55,E84167,U,11/17/2008,11/17/2008,14:55,,,,,,
120747,383,Sarasota,LIDO CASINO BEACH,4,11/24/2008,10:42,3,9,FALSE,FALSE,,,KING,56,63,1,0,0,0,3,1,,3,3,,,,Good,Good,3,Good,265,U,11/24/08,11/24/2008,14:30,E84167,U,11/24/2008,11/24/2008,14:30,,,,,,
121125,384,Sarasota,LIDO CASINO BEACH,4,12/1/08,9:45,3,20,FALSE,FALSE, , ,ROSENOW,66,64,1,0.57,0.57,0.6,3,3, ,2,1,, , ,Good      ,Good      ,3,Good      ,265,U,12/1/08,12/1/2008,14:45,E84167,,12/1/2008,12/1/2008,14:45,,,,,,
121422,385,Sarasota,LIDO CASINO BEACH,4,12/8/08,10:59,3,9,FALSE,FALSE, , ,KING,67,61,1,0,0.11,0.33,3,3, ,3,3,, , ,Good      ,Good      ,3,Good      ,265,U,12/8/08,12/8/2008,14:30,E84167,U,12/8/2008,12/8/2008,14:30,,,,,,
121735,386,Sarasota,LIDO CASINO BEACH,4,12/15/08,9:45,3,9,FALSE,FALSE, , ,ROSENOW,72,62,3,0,0,0.54,3,3, ,1,3,, , ,Good      ,Good      ,3,Good      ,265,U,12/15/08,12/15/2008,14:25,E84167,U,12/15/2008,12/15/2008,14:25,,,,,,
122111,387,Sarasota,LIDO CASINO BEACH,4,12/22/08,9:50,3,9,FALSE,FALSE, , ,ROSENOW,63,62,1,0,0,0,3,1, ,2,2,, , ,Good      ,Good      ,3,Good      ,265,U,12/22/08,12/22/2008,14:30,E84167,U,12/22/2008,12/22/2008,14:30,,,,,,
122235,388,Sarasota,LIDO CASINO BEACH,4,12/29/08,11:20,3,9,FALSE,FALSE, , ,KING,75,62,1,0,0,0,3,3, ,3,3,, , ,Good      ,Good      ,3,Good      ,265,U,12/29/08,12/29/2008,14:30,E84167,U,12/29/2008,12/29/2008,14:30,,,,,,
122657,389,Sarasota,LIDO CASINO BEACH,4,1/5/2009,9:55,3,9,FALSE,FALSE,,,ROSENOW,75,62,1,0,0,0,3,1,,1,3,,,,Good,Good,3,Good,265,U,1/5/09,1/5/2009,14:40,E84167,U,1/5/2009,1/5/2009,14:40,3,9,,,,
123022,390,Sarasota,LIDO CASINO BEACH,4,1/12/2009,9:45,4,10,FALSE,FALSE,,,ROSENOW,70,67,2,0,0,0.06,3,3,,2,3,,,,Good,Good,3.18,Good,265,,1/12/09,1/12/2009,14:10,E84167,,1/12/2009,1/12/2009,14:10,3,9,,,,
123225,391,Sarasota,LIDO CASINO BEACH,4,1/20/2009,9:45,20,9,FALSE,FALSE,,,ROSENOW,57,63,1,0.07,0.07,0.67,2,3,,2,1,,,,Good,Good,4.64,Good,265,,1/20/09,1/20/2009,14:35,E84167,U,1/20/2009,1/20/2009,14:35,3,9,,,,
123471,392,Sarasota,LIDO CASINO BEACH,4,1/26/2009,11:00,3,9,FALSE,FALSE,,,KING,61,54,1,0,0,0,2,3,,2,3,,,,Good,Good,4.64,Good,265,U,1/26/09,1/26/2009,14:00,E84167,U,1/26/2009,1/26/2009,14:00,3,9,,,,
123936,393,Sarasota,LIDO CASINO BEACH,4,2/2/2009,9:45,8,9,FALSE,FALSE,,,ROSENOW,66,60,2,0,0.72,0.82,3,2,,1,2,,,,Good,Good,5.65,Good,265,,2/2/09,2/2/2009,14:00,E84167,U,2/2/2009,2/2/2009,14:00,3,9,,,,
124078,394,Sarasota,LIDO CASINO BEACH,4,2/9/2009,9:55,3,9,FALSE,FALSE,,,ROSENOW,70,57,1,0,0,0.48,2,2,,1,3,,,,Good,Good,5.65,Good,265,U,2/9/09,2/9/2009,14:00,E84167,U,2/9/2009,2/9/2009,14:00,3,9,,,,
124409,395,Sarasota,LIDO CASINO BEACH,4,2/16/2009,9:45,3,10,FALSE,FALSE,,,ROSENOW,71,64,1,0,0,0,1,3,,2,1,,,,Good,Good,5.33,Good,265,U,2/16/09,2/16/2009,14:35,E84167,,2/16/2009,2/16/2009,14:35,3,9,,,,
124808,396,Sarasota,LIDO CASINO BEACH,4,2/23/2009,10:50,3,9,FALSE,FALSE,,,KING,60,63,1,0,0,0,2,2,,2,1,,,,Good,Good,3.65,Good,265,U,2/23/09,2/23/2009,14:00,E84167,U,2/23/2009,2/23/2009,14:00,3,9,,,,
125029,397,Sarasota,LIDO CASINO BEACH,4,3/2/2009,9:40,4,10,FALSE,FALSE,,,ROSENOW,60,63,2,0.17,0.17,0.17,3,3,,2,1,,,,Good,Good,3.87,Good,265,,3/2/09,3/2/2009,14:15,E84167,,3/2/2009,3/2/2009,14:15,3,9,,,,
125345,398,Sarasota,LIDO CASINO BEACH,4,3/9/2009,9:50,3,9,FALSE,FALSE,,,ROSENOW,75,64,1,0,0,0,2,2,,1,2,,,,Good,Good,3.18,Good,265,U,3/9/09,3/9/2009,14:30,E84167,U,3/9/2009,3/9/2009,14:30,3,9,,,,
125624,399,Sarasota,LIDO CASINO BEACH,4,3/16/2009,9:45,3,9,FALSE,FALSE,,,CLEMENTE,75,71,1,0,0,0,3,3,,1,2,,,,Good,Good,3.18,Good,265,U,3/16/09,3/16/2009,14:30,E84167,U,3/16/2009,3/16/2009,14:30,3,9,,,,
126088,400,Sarasota,LIDO CASINO BEACH,4,3/23/2009,9:45,4,9,FALSE,FALSE,,,ROSENOW,68,71,2,0,0,0.11,2,2,,1,3,,,,Good,Good,3.37,Good,265,,3/23/09,3/23/2009,14:00,E84167,U,3/23/2009,3/23/2009,14:00,3,9,,,,
126384,401,Sarasota,LIDO CASINO BEACH,4,3/30/2009,10:45,8,9,FALSE,FALSE,,,KING,57,70,1,0.8,0.8,0.8,3,3,,2,3,,,,Good,Good,4.1,Good,265,,3/30/09,3/30/2009,15:00,E84167,U,3/30/2009,3/30/2009,15:00,3,9,,,,
126513,402,Sarasota,LIDO CASINO BEACH,4,4/6/2009,9:45,12,30,FALSE,FALSE,,,ROSENOW,80,75,2,0,0.27,0.28,2,2,,1,1,,,,Good,Good,5.1,Good,265,,4/6/09,4/6/2009,14:20,E84167,,4/6/2009,4/6/2009,14:20,3,9,,,,
126902,403,Sarasota,LIDO CASINO BEACH,4,4/13/2009,9:45,60,600,TRUE,FALSE,,,ROSENOW,84,75,1,0,0,0,1,3,,1,2,,,,Moderate,Poor,9.29,Good,265,,4/13/09,4/13/2009,13:45,E84167,,4/13/2009,4/13/2009,13:45,3,9,,,,
127036,403,Sarasota,LIDO CASINO BEACH,4,4/15/2009,10:30,0,106,FALSE,FALSE,,,KING,81,75,1,0,0,0,1,3,,1,3,,Resample_1,51:32.3,N/A,Good,,NA,265,,,,,E84167,,4/15/2009,4/15/2009,15:20,,9,,,,
127111,404,Sarasota,LIDO CASINO BEACH,4,4/20/2009,9:50,240,870,TRUE,FALSE,,,ROSENOW,78,75,2,0,0,1.18,3,1,,1,2,,,,Poor,Poor,22.31,Good,265,,4/20/09,4/20/2009,14:30,E84167,,4/20/2009,4/20/2009,14:30,3,9,,,,
127320,404,Sarasota,LIDO CASINO BEACH,4,4/22/2009,10:40,10,19,FALSE,FALSE,,,KING,81,75,1,0,0,0,3,1,,2,2,,Resample_1,37:39.4,Good,Good,19.52,Good,265,,4/22/09,4/22/2009,14:30,E84167,,4/22/2009,4/22/2009,14:30,3,9,,,,
127406,405,Sarasota,LIDO CASINO BEACH,4,4/27/2009,11:20,12,10,FALSE,FALSE,,,KING,76,75,1,0,0,0,2,2,,1,3,,,,Good,Good,23.44,Good,265,,4/27/09,4/27/2009,14:45,E84167,,4/27/2009,4/27/2009,14:45,3,9,,,,
127777,406,Sarasota,LIDO CASINO BEACH,4,5/4/2009,9:45,3,9,FALSE,FALSE,,,ROSENOW,85,77,1,0,0,0,3,1,,1,2,,,,Good,Good,19.91,Good,265,U,5/4/09,5/4/2009,14:00,E84167,U,5/4/2009,5/4/2009,14:00,3,9,,,,
128234,407,Sarasota,LIDO CASINO BEACH,4,5/11/2009,9:50,4,10,FALSE,FALSE,,,ROSENOW,81,80,1,0,0,0,2,2,,2,3,,,,Good,Good,16.58,Good,265,,5/11/09,5/11/2009,14:25,E84167,,5/11/2009,5/11/2009,14:25,3,9,,,,
128329,408,Sarasota,LIDO CASINO BEACH,4,5/18/2009,9:45,4,10,FALSE,FALSE,,,ROSENOW,76,82,2,0.01,0.86,1.57,3,1,,1,3,,,,Good,Good,10.56,Good,265,,5/18/09,5/18/2009,14:30,E84167,,5/18/2009,5/18/2009,14:30,3,9,,,,
128881,409,Sarasota,LIDO CASINO BEACH,4,5/26/2009,10:52,47,130,FALSE,FALSE,,,KING,74,77,1,0,0.07,2,2,2,,1,3,,,,Moderate,Good,7.7,Good,265,,5/26/09,5/26/2009,14:30,E84167,,5/26/2009,5/26/2009,14:30,3,9,,,,
129386,410,Sarasota,LIDO CASINO BEACH,4,6/1/2009,9:45,3,9,FALSE,FALSE,,,ROSENOW,88,83,1,0,0,0.18,3,1,,2,3,,,,Good,Good,5.84,Good,265,U,6/1/09,6/1/2009,14:30,E84167,U,6/1/2009,6/1/2009,14:30,3,9,,,,
129408,411,Sarasota,LIDO CASINO BEACH,4,6/8/2009,9:45,8,100,FALSE,FALSE,,,ROSENOW,80,83,3,0.76,0.84,1.16,2,2,,1,2,,,,Good,Good,7.1,Good,265,,6/8/09,6/8/2009,14:30,E84167,,6/8/2009,6/8/2009,14:30,3,9,,,,
129683,412,Sarasota,LIDO CASINO BEACH,4,6/15/2009,11:00,3,9,FALSE,FALSE,,,KING,90,85,1,0,0,0.03,3,1,,2,2,,,,Good,Good,6.7,Good,265,U,6/15/09,6/15/2009,14:50,E84167,U,6/15/2009,6/15/2009,14:50,3,9,,,,
129986,413,Sarasota,LIDO CASINO BEACH,4,6/22/2009,10:40,32,120,FALSE,FALSE,,,KING,86,87,1,0,0,0.82,2,1,,2,1,,,,Good,Good,10.16,Good,265,,6/22/09,6/22/2009,14:35,E84167,,6/22/2009,6/22/2009,14:35,3,9,,,,
130251,414,Sarasota,LIDO CASINO BEACH,4,6/29/2009,9:55,3,9,FALSE,FALSE,,,ROSENOW,79,84,2,0,0.05,0.2,3,3,,3,2,,,,Good,Good,5.86,Good,265,U,6/29/09,6/29/2009,14:25,E84167,U,6/29/2009,6/29/2009,14:25,3,9,,,,
130545,415,Sarasota,LIDO CASINO BEACH,4,7/6/2009,9:50,260,250,TRUE,FALSE,,,ROSENOW,88,84,3,0,0,4.07,3,3,,2,2,,,,Poor,Moderate,14.31,Good,265,,7/6/09,7/6/2009,14:45,E84167,,7/6/2009,7/6/2009,14:45,3,9,,,,
130794,415,Sarasota,LIDO CASINO BEACH,4,7/8/2009,9:00,12,0,FALSE,FALSE,,,ROSENOW,88,84,1,0,0,0,3,1,,1,2,,Resample_1,54:33.5,Good,N/A,13.89,Good,265,,7/8/09,7/8/2009,15:25,E84167,,,,,3,,,,,
130897,416,Sarasota,LIDO CASINO BEACH,4,7/13/2009,9:55,3,9,FALSE,FALSE,,,ROSENOW,89,85,2,0,0,1.92,1,3,,2,3,,,,Good,Good,11.8,Good,265,U,7/13/09,7/13/2009,15:35,E84167,U,7/13/2009,7/13/2009,15:35,3,9,,,,
131357,417,Sarasota,LIDO CASINO BEACH,4,7/21/2009,9:45,3,9,FALSE,FALSE,,,ROSENOW,90,86,1,1.12,1.21,1.23,3,1,,1,3,,,,Good,Good,11.8,Good,265,U,7/21/09,7/21/2009,15:15,E84167,U,7/21/2009,7/21/2009,15:15,,,,,,
131510,418,Sarasota,LIDO CASINO BEACH,4,7/27/2009,11:15,3,9,FALSE,FALSE,,,KING,85,88,3,0.16,0.16,1.28,3,3,,3,3,,,,Good,Good,7.95,Good,265,U,7/27/09,7/27/2009,14:30,E84167,U,7/27/2009,7/27/2009,14:30,,,,,,
131956,419,Sarasota,LIDO CASINO BEACH,4,8/3/2009,9:45,3,9,FALSE,FALSE,,,ROSENOW,90,88,3,0,0,0,3,1,,1,3,,,,Good,Good,7.95,Good,265,U,8/3/09,8/3/2009,15:00,E84167,U,8/3/2009,8/3/2009,15:00,,,,,,
132100,420,Sarasota,LIDO CASINO BEACH,4,8/10/2009,9:50,3,9,FALSE,FALSE,,,ROSENOW,95,87,3,0.04,0.15,0.51,3,3,,1,3,,,,Good,Good,3,Good,265,U,8/10/09,8/10/2009,16:05,E84167,U,8/10/2009,8/10/2009,16:05,,,,,,
132451,421,Sarasota,LIDO CASINO BEACH,4,8/17/2009,9:40,4,30,FALSE,FALSE,,,ROSENOW,92,86,1,0.08,0.29,0.91,3,1,,1,3,,,,Good,Good,3.18,Good,265,,8/17/09,8/17/2009,15:45,E84167,,8/17/2009,8/17/2009,15:45,,,,,,
132834,422,Sarasota,LIDO CASINO BEACH,4,8/24/2009,9:45,3,9,FALSE,FALSE,,,ROSENOW,93,86,1,0,0,0.42,3,3,,2,3,,,,Good,Good,3.18,Good,265,U,8/24/09,8/24/2009,14:30,E84167,U,8/24/2009,8/24/2009,14:30,,,,,,
133206,423,Sarasota,LIDO CASINO BEACH,4,8/31/2009,10:45,4,20,FALSE,FALSE,,,KING,87,87,1,0.23,0.29,0.48,3,1,,1,3,,,,Good,Good,3.37,Good,265,,8/31/09,8/31/2009,15:10,E84167,,8/31/2009,8/31/2009,15:10,,,,,,
133367,424,Sarasota,LIDO CASINO BEACH,4,9/8/2009,9:40,3,9,FALSE,FALSE,,,ROSENOW,94,88,1,0,0,0.14,3,3,,1,3,,,,Good,Good,3.37,Good,265,U,9/8/09,9/8/2009,15:05,E84167,U,9/8/2009,9/8/2009,15:05,,,,,,
133671,425,Sarasota,LIDO CASINO BEACH,4,9/14/2009,9:45,24,30,FALSE,FALSE,,,ROSENOW,88,87,3,0.12,3.25,3.25,3,1,,1,3,,,,Good,Good,5.1,Good,265,,9/14/09,9/14/2009,14:50,E84167,,9/14/2009,9/14/2009,14:50,,,,,,
133964,426,Sarasota,LIDO CASINO BEACH,4,9/21/2009,9:40,12,40,FALSE,FALSE,,,ROSENOW,87,84,2,0,0.89,1.08,3,3,,1,3,,,,Good,Good,6.36,Good,265,,9/21/09,9/21/2009,14:00,E84167,,9/21/2009,9/21/2009,14:00,,,,,,
134324,427,Sarasota,LIDO CASINO BEACH,4,9/28/2009,10:25,3,20,FALSE,FALSE,,,KING,82,88,1,0,0.96,1.07,3,2,,3,3,,,,Good,Good,6.36,Good,265,U,9/28/09,9/28/2009,15:35,E84167,,9/28/2009,9/28/2009,15:35,,,,,,
134598,428,Sarasota,LIDO CASINO BEACH,4,10/5/2009,9:45,3,10,FALSE,FALSE,,,ROSENOW,87,85,1,0,0,0,3,3,,1,2,,,,Good,Good,6,Good,265,U,10/5/09,10/5/2009,15:15,E84167,,10/5/2009,10/5/2009,15:15,,,,,,
134969,429,Sarasota,LIDO CASINO BEACH,4,10/12/2009,9:50,3,70,FALSE,FALSE,,,CLEMENTE,87,84,1,0.12,0.2,0.21,3,1,,1,2,,,,Good,Good,6,Good,265,U,10/12/09,10/12/2009,14:45,E84167,,10/12/2009,10/12/2009,14:45,,,,,,
135317,430,Sarasota,LIDO CASINO BEACH,4,10/19/2009,9:45,4,9,FALSE,FALSE,,,ROSENOW,53,76,1,0,0,0.1,3,1,,2,2,,,,Good,Good,4.19,Good,265,,10/19/09,10/19/2009,14:30,E84167,U,10/19/2009,10/19/2009,14:30,,,,,,
135611,431,Sarasota,LIDO CASINO BEACH,4,10/26/2009,10:55,3,9,FALSE,FALSE,,,KING,75,76,1,0,0,0,3,3,,3,3,,,,Good,Good,3.18,Good,265,U,10/26/09,10/26/2009,14:25,E84167,U,10/26/2009,10/26/2009,14:25,,,,,,
135869,432,Sarasota,LIDO CASINO BEACH,4,11/2/2009,9:55,3,9,FALSE,FALSE,,,ROSENOW,80,80,2,0,0,0.34,2,2,,2,3,,,,Good,Good,3.18,Good,265,U,11/2/09,11/2/2009,15:30,E84167,U,11/2/2009,11/2/2009,15:30,,,,,,
136129,433,Sarasota,LIDO CASINO BEACH,4,11/9/2009,9:45,3,10,FALSE,FALSE,,,ROSENOW,82,74,2,0.01,0,0,1,2,,1,2,,,,Good,Good,3.18,Good,265,U,11/9/09,11/9/2009,15:30,E84167,,11/9/2009,11/9/2009,15:30,,,,,,
136601,434,Sarasota,LIDO CASINO BEACH,4,11/16/2009,9:45,3,9,FALSE,FALSE,,,ROSENOW,75,72,2,0,0,0.48,2,2,,2,3,,,,Good,Good,3.18,Good,265,U,11/16/09,11/16/2009,15:55,E84167,U,11/16/2009,11/16/2009,15:55,,,,,,
136856,435,Sarasota,LIDO CASINO BEACH,4,11/23/2009,9:50,3,10,FALSE,FALSE,,,ROSENOW,82,72,2,0,0,0,1,3,,2,1,,,,Good,Good,3,Good,265,U,11/23/09,11/23/2009,15:00,E84167,,11/23/2009,11/23/2009,15:00,,,,,,
137108,436,Sarasota,LIDO CASINO BEACH,4,11/30/2009,10:40,3,20,FALSE,FALSE,,,KING,70,68,1,0,0,1.05,3,3,,3,3,,,,Good,Good,3,Good,265,U,11/30/09,11/30/2009,14:25,E84167,,11/30/2009,11/30/2009,14:25,,,,,,
137500,437,Sarasota,LIDO CASINO BEACH,4,12/7/2009,9:40,4,9,FALSE,FALSE,,,ROSENOW,72,67,2,0,0,1.56,3,3,,2,3,,,,Good,Good,3.18,Good,265,,12/7/09,12/7/2009,15:00,E84167,U,12/7/2009,12/7/2009,15:00,,,,,,
137781,438,Sarasota,LIDO CASINO BEACH,4,12/14/2009,9:40,3,9,FALSE,FALSE,,,ROSENOW,77,68,2,0,0,0,3,1,,1,3,,,,Good      ,Good      ,3.18,Good      ,265,U,12/14/09,12/14/2009,14:50,E84167,U,12/14/2009,12/14/2009,14:50,3,9,,,,
137998,439,Sarasota,LIDO CASINO BEACH,4,12/21/2009,9:40,3,30,FALSE,FALSE,,,ROSENOW,51,66,2,0,0.13,0.13,3,3,,2,3,,,,Good      ,Good      ,3.18,Good      ,265,U,12/21/09,12/21/2009,14:40,E84167,,12/21/2009,12/21/2009,14:40,3,9,,,,
138256,440,Sarasota,LIDO CASINO BEACH,4,12/28/2009,10:45,20,20,FALSE,FALSE,,,KING,61,63,1,0,0,0.01,3,3,,2,3,,,,Good      ,Good      ,4.64,Good      ,265,,12/28/09,12/28/2009,14:30,E84167,,12/28/2009,12/28/2009,14:30,3,9,,,,
138663,441,Sarasota,LIDO CASINO BEACH,4,1/4/2010,9:40,3,9,FALSE,FALSE,,,ROSENOW,49,55,1,0,1.19,1.19,3,3,,2,3,,,,Good,Good,4.64,Good,265,U,1/4/10,1/4/2010,14:25,E84167,U,1/4/2010,1/4/2010,14:25,3,9,,,,
139424,442,Sarasota,LIDO CASINO BEACH,4,1/11/2010,,,,,,,,,,,,,,,,,,,,,,,,,,NA,265,,,,,,,,,,,,,,,
139440,443,Sarasota,LIDO CASINO BEACH,4,1/19/2010,9:40,3,9,FALSE,FALSE,,,ROSENOW,62,58,1,0,0.24,1.29,3,3,,2,3,,,,Good,Good,4.82,Good,265,U,1/19/10,1/19/2010,15:30,E84167,U,1/19/2010,1/19/2010,15:30,3,9,,,,
139605,444,Sarasota,LIDO CASINO BEACH,4,1/25/2010,10:55,4,20,FALSE,FALSE,,,KING,67,62,1,0.74,0.74,0.84,3,1,,3,2,,,,Good,Good,5.18,Good,265,,1/25/10,1/25/2010,15:00,E84167,,1/25/2010,1/25/2010,15:00,3,9,,,,
139900,445,Sarasota,LIDO CASINO BEACH,4,2/1/2010,9:40,12,9,FALSE,FALSE,,,ROSENOW,55,59,2,0,0,0.74,3,3,,2,3,,,,Good,Good,4.56,Good,265,,2/1/10,2/1/2010,15:00,E84167,U,2/1/2010,2/1/2010,15:00,3,9,,,,
140189,446,Sarasota,LIDO CASINO BEACH,4,2/8/2010,9:40,3,9,FALSE,FALSE,,,ROSENOW,55,60,2,0,0.76,0.89,3,1,,2,2,,,,Good,Good,4.56,Good,265,U,2/8/10,2/8/2010,14:25,E84167,U,2/8/2010,2/8/2010,14:25,3,9,,,,
140483,447,Sarasota,LIDO CASINO BEACH,4,2/15/2010,9:40,16,260,FALSE,FALSE,,,ROSENOW,61,57,1,0,0.38,0.47,3,3,,2,3,,,,Good,Moderate,5.86,Good,265,,2/15/10,2/15/2010,15:40,E84167,,2/15/2010,2/15/2010,15:40,3,9,,,,
140737,448,Sarasota,LIDO CASINO BEACH,4,2/22/2010,11:00,8,20,FALSE,FALSE,,,KING,67,59,1,0,0,0,2,2,,1,1,,,,Good,Good,7.13,Good,265,,2/22/10,2/22/2010,14:40,E84167,,2/22/2010,2/22/2010,14:40,3,9,,,,
141116,449,Sarasota,LIDO CASINO BEACH,4,3/1/2010,9:45,3,9,FALSE,FALSE,,,ROSENOW,60,57,1,0,0.4,0.4,3,3,,2,2,,,,Good,Good,6.73,Good,265,U,3/1/10,3/1/2010,15:10,E84167,U,3/1/2010,3/1/2010,15:10,3,9,,,,
141397,450,Sarasota,LIDO CASINO BEACH,4,3/8/2010,10:05,3,9,FALSE,FALSE,,,ROSENOW,66,58,1,0,0,0,1,3,,2,3,,,,Good,Good,5.1,Good,265,U,3/8/10,3/8/2010,14:45,E84167,U,3/8/2010,3/8/2010,14:45,3,9,,,,
141649,451,Sarasota,LIDO CASINO BEACH,4,3/15/2010,9:40,4,9,FALSE,FALSE,,,ROSENOW,67,60,1,0,2.55,2.55,3,3,,2,2,,,,Good,Good,5.4,Good,265,,3/15/10,3/15/2010,14:45,E84167,U,3/15/2010,3/15/2010,14:45,3,9,,,,
